lat,lon,file,label
38.585471146078426,-121.73685761073257,MCTNet_400km2_California_North-1.tif,36
38.58538131455001,-121.78006657589872,MCTNet_400km2_California_North-1.tif,36
38.58538131455001,-121.66229744215065,MCTNet_400km2_California_North-1.tif,36
38.58529148302161,-121.7055064073168,MCTNet_400km2_California_North-1.tif,36
38.58520165149319,-121.74871537248295,MCTNet_400km2_California_North-1.tif,36
38.58511181996478,-121.79192433764909,MCTNet_400km2_California_North-1.tif,36
38.58511181996478,-121.67415520390102,MCTNet_400km2_California_North-1.tif,36
38.58502198843637,-121.71736416906718,MCTNet_400km2_California_North-1.tif,36
38.58493215690795,-121.76057313423333,MCTNet_400km2_California_North-1.tif,36
38.58484232537954,-121.80378209939947,MCTNet_400km2_California_North-1.tif,36
38.58484232537954,-121.6860129656514,MCTNet_400km2_California_North-1.tif,36
38.584752493851134,-121.72922193081756,MCTNet_400km2_California_North-1.tif,36
38.58466266232272,-121.7724308959837,MCTNet_400km2_California_North-1.tif,36
38.58466266232272,-121.65466176223563,MCTNet_400km2_California_North-1.tif,36
38.58457283079431,-121.69787072740178,MCTNet_400km2_California_North-1.tif,36
38.584482999265894,-121.74107969256794,MCTNet_400km2_California_North-1.tif,36
38.58439316773748,-121.78428865773408,MCTNet_400km2_California_North-1.tif,36
38.58439316773748,-121.66651952398601,MCTNet_400km2_California_North-1.tif,36
38.584303336209075,-121.70972848915216,MCTNet_400km2_California_North-1.tif,36
38.58421350468066,-121.75293745431831,MCTNet_400km2_California_North-1.tif,36
38.58412367315225,-121.79614641948446,MCTNet_400km2_California_North-1.tif,36
38.58412367315225,-121.67837728573639,MCTNet_400km2_California_North-1.tif,36
38.584033841623835,-121.72158625090253,MCTNet_400km2_California_North-1.tif,36
38.58394401009542,-121.76479521606869,MCTNet_400km2_California_North-1.tif,36
38.58385417856701,-121.80800418123484,MCTNet_400km2_California_North-1.tif,36
38.58385417856701,-121.69023504748677,MCTNet_400km2_California_North-1.tif,36
38.5837643470386,-121.73344401265291,MCTNet_400km2_California_North-1.tif,36
38.58367451551019,-121.77665297781907,MCTNet_400km2_California_North-1.tif,36
38.58367451551019,-121.658883844071,MCTNet_400km2_California_North-1.tif,36
38.583584683981776,-121.70209280923714,MCTNet_400km2_California_North-1.tif,36
38.58349485245336,-121.74530177440329,MCTNet_400km2_California_North-1.tif,36
38.58340502092495,-121.78851073956945,MCTNet_400km2_California_North-1.tif,36
38.58340502092495,-121.67074160582138,MCTNet_400km2_California_North-1.tif,36
38.583315189396544,-121.71395057098752,MCTNet_400km2_California_North-1.tif,36
38.58322535786813,-121.75715953615368,MCTNet_400km2_California_North-1.tif,36
38.58313552633972,-121.80036850131982,MCTNet_400km2_California_North-1.tif,36
38.58313552633972,-121.68259936757175,MCTNet_400km2_California_North-1.tif,36
38.583045694811304,-121.7258083327379,MCTNet_400km2_California_North-1.tif,36
38.58295586328289,-121.76901729790406,MCTNet_400km2_California_North-1.tif,36
38.58286603175448,-121.8122262630702,MCTNet_400km2_California_North-1.tif,36
38.58286603175448,-121.69445712932213,MCTNet_400km2_California_North-1.tif,36
38.58277620022607,-121.73766609448828,MCTNet_400km2_California_North-1.tif,36
38.58268636869766,-121.78087505965443,MCTNet_400km2_California_North-1.tif,36
38.58268636869766,-121.66310592590636,MCTNet_400km2_California_North-1.tif,36
38.582596537169245,-121.70631489107251,MCTNet_400km2_California_North-1.tif,36
38.58250670564083,-121.74952385623865,MCTNet_400km2_California_North-1.tif,36
38.58241687411242,-121.79273282140481,MCTNet_400km2_California_North-1.tif,36
38.58241687411242,-121.67496368765674,MCTNet_400km2_California_North-1.tif,36
38.58232704258401,-121.71817265282289,MCTNet_400km2_California_North-1.tif,36
38.5822372110556,-121.76138161798903,MCTNet_400km2_California_North-1.tif,36
38.582147379527186,-121.80459058315519,MCTNet_400km2_California_North-1.tif,36
38.582147379527186,-121.68682144940712,MCTNet_400km2_California_North-1.tif,36
38.58205754799877,-121.73003041457326,MCTNet_400km2_California_North-1.tif,36
38.58196771647036,-121.77323937973941,MCTNet_400km2_California_North-1.tif,36
38.58196771647036,-121.65547024599134,MCTNet_400km2_California_North-1.tif,36
38.581877884941946,-121.6986792111575,MCTNet_400km2_California_North-1.tif,36
38.58178805341354,-121.74188817632364,MCTNet_400km2_California_North-1.tif,36
38.58169822188513,-121.78509714148979,MCTNet_400km2_California_North-1.tif,36
38.58169822188513,-121.66732800774172,MCTNet_400km2_California_North-1.tif,36
38.58160839035671,-121.71053697290787,MCTNet_400km2_California_North-1.tif,36
38.5815185588283,-121.75374593807402,MCTNet_400km2_California_North-1.tif,36
38.58142872729989,-121.79695490324016,MCTNet_400km2_California_North-1.tif,36
38.58142872729989,-121.6791857694921,MCTNet_400km2_California_North-1.tif,36
38.58133889577148,-121.72239473465825,MCTNet_400km2_California_North-1.tif,36
38.58124906424307,-121.7656036998244,MCTNet_400km2_California_North-1.tif,36
38.581159232714654,-121.80881266499054,MCTNet_400km2_California_North-1.tif,36
38.581159232714654,-121.69104353124247,MCTNet_400km2_California_North-1.tif,36
38.58106940118624,-121.73425249640863,MCTNet_400km2_California_North-1.tif,36
38.58097956965783,-121.77746146157477,MCTNet_400km2_California_North-1.tif,36
38.58097956965783,-121.6596923278267,MCTNet_400km2_California_North-1.tif,36
38.580889738129414,-121.70290129299285,MCTNet_400km2_California_North-1.tif,36
38.58079990660101,-121.746110258159,MCTNet_400km2_California_North-1.tif,36
38.580710075072595,-121.78931922332515,MCTNet_400km2_California_North-1.tif,36
38.580710075072595,-121.67155008957708,MCTNet_400km2_California_North-1.tif,36
38.58062024354418,-121.71475905474323,MCTNet_400km2_California_North-1.tif,36
38.58053041201577,-121.75796801990938,MCTNet_400km2_California_North-1.tif,36
38.580440580487355,-121.80117698507553,MCTNet_400km2_California_North-1.tif,36
38.580440580487355,-121.68340785132746,MCTNet_400km2_California_North-1.tif,36
38.58035074895895,-121.7266168164936,MCTNet_400km2_California_North-1.tif,36
38.580260917430536,-121.76982578165976,MCTNet_400km2_California_North-1.tif,36
38.58017108590212,-121.8130347468259,MCTNet_400km2_California_North-1.tif,36
38.58017108590212,-121.69526561307784,MCTNet_400km2_California_North-1.tif,36
38.58008125437371,-121.73847457824398,MCTNet_400km2_California_North-1.tif,36
38.579991422845296,-121.78168354341014,MCTNet_400km2_California_North-1.tif,36
38.579991422845296,-121.66391440966207,MCTNet_400km2_California_North-1.tif,36
38.57990159131688,-121.70712337482821,MCTNet_400km2_California_North-1.tif,36
38.57981175978848,-121.75033233999436,MCTNet_400km2_California_North-1.tif,36
38.579721928260064,-121.79354130516052,MCTNet_400km2_California_North-1.tif,36
38.579721928260064,-121.67577217141245,MCTNet_400km2_California_North-1.tif,36
38.57963209673165,-121.71898113657859,MCTNet_400km2_California_North-1.tif,36
38.57954226520324,-121.76219010174474,MCTNet_400km2_California_North-1.tif,36
38.579452433674824,-121.8053990669109,MCTNet_400km2_California_North-1.tif,36
38.579452433674824,-121.68762993316282,MCTNet_400km2_California_North-1.tif,36
38.57936260214642,-121.73083889832897,MCTNet_400km2_California_North-1.tif,36
38.579272770618005,-121.77404786349511,MCTNet_400km2_California_North-1.tif,36
38.579272770618005,-121.65627872974704,MCTNet_400km2_California_North-1.tif,36
38.57918293908959,-121.6994876949132,MCTNet_400km2_California_North-1.tif,36
38.57909310756118,-121.74269666007935,MCTNet_400km2_California_North-1.tif,36
38.579003276032765,-121.78590562524549,MCTNet_400km2_California_North-1.tif,36
38.579003276032765,-121.66813649149742,MCTNet_400km2_California_North-1.tif,36
38.57891344450435,-121.71134545666358,MCTNet_400km2_California_North-1.tif,36
38.578823612975945,-121.75455442182972,MCTNet_400km2_California_North-1.tif,36
38.57873378144753,-121.79776338699587,MCTNet_400km2_California_North-1.tif,36
38.57873378144753,-121.6799942532478,MCTNet_400km2_California_North-1.tif,36
38.57864394991912,-121.72320321841396,MCTNet_400km2_California_North-1.tif,36
38.578554118390706,-121.7664121835801,MCTNet_400km2_California_North-1.tif,36
38.57846428686229,-121.80962114874625,MCTNet_400km2_California_North-1.tif,36
38.57846428686229,-121.69185201499819,MCTNet_400km2_California_North-1.tif,36
38.578374455333886,-121.73506098016433,MCTNet_400km2_California_North-1.tif,36
38.57828462380547,-121.77826994533048,MCTNet_400km2_California_North-1.tif,36
38.57828462380547,-121.66050081158241,MCTNet_400km2_California_North-1.tif,36
38.57819479227706,-121.70370977674857,MCTNet_400km2_California_North-1.tif,36
38.57810496074865,-121.74691874191471,MCTNet_400km2_California_North-1.tif,36
38.57801512922023,-121.79012770708086,MCTNet_400km2_California_North-1.tif,36
38.57801512922023,-121.67235857333279,MCTNet_400km2_California_North-1.tif,36
38.57792529769182,-121.71556753849895,MCTNet_400km2_California_North-1.tif,36
38.577835466163414,-121.75877650366509,MCTNet_400km2_California_North-1.tif,36
38.577745634635,-121.80198546883123,MCTNet_400km2_California_North-1.tif,36
38.577745634635,-121.68421633508316,MCTNet_400km2_California_North-1.tif,36
38.57765580310659,-121.72742530024932,MCTNet_400km2_California_North-1.tif,36
38.577565971578174,-121.77063426541547,MCTNet_400km2_California_North-1.tif,36
38.57747614004976,-121.81384323058161,MCTNet_400km2_California_North-1.tif,36
38.57747614004976,-121.69607409683354,MCTNet_400km2_California_North-1.tif,36
38.577386308521355,-121.7392830619997,MCTNet_400km2_California_North-1.tif,36
38.57729647699294,-121.78249202716584,MCTNet_400km2_California_North-1.tif,36
38.57729647699294,-121.66472289341777,MCTNet_400km2_California_North-1.tif,36
38.57720664546453,-121.70793185858392,MCTNet_400km2_California_North-1.tif,36
38.577116813936115,-121.75114082375008,MCTNet_400km2_California_North-1.tif,36
38.5770269824077,-121.79434978891622,MCTNet_400km2_California_North-1.tif,36
38.5770269824077,-121.67658065516815,MCTNet_400km2_California_North-1.tif,36
38.57693715087929,-121.7197896203343,MCTNet_400km2_California_North-1.tif,36
38.57684731935088,-121.76299858550045,MCTNet_400km2_California_North-1.tif,36
38.57675748782247,-121.8062075506666,MCTNet_400km2_California_North-1.tif,36
38.57675748782247,-121.68843841691853,MCTNet_400km2_California_North-1.tif,36
38.576667656294056,-121.73164738208467,MCTNet_400km2_California_North-1.tif,36
38.57657782476564,-121.77485634725083,MCTNet_400km2_California_North-1.tif,36
38.57657782476564,-121.65708721350276,MCTNet_400km2_California_North-1.tif,36
38.57648799323723,-121.7002961786689,MCTNet_400km2_California_North-1.tif,36
38.57639816170882,-121.74350514383505,MCTNet_400km2_California_North-1.tif,36
38.57630833018041,-121.78671410900121,MCTNet_400km2_California_North-1.tif,36
38.57630833018041,-121.66894497525314,MCTNet_400km2_California_North-1.tif,36
38.576218498652,-121.71215394041928,MCTNet_400km2_California_North-1.tif,36
38.576128667123584,-121.75536290558543,MCTNet_400km2_California_North-1.tif,36
38.57603883559517,-121.79857187075159,MCTNet_400km2_California_North-1.tif,36
38.57603883559517,-121.68080273700352,MCTNet_400km2_California_North-1.tif,36
38.57594900406676,-121.72401170216966,MCTNet_400km2_California_North-1.tif,36
38.57585917253835,-121.7672206673358,MCTNet_400km2_California_North-1.tif,36
38.57576934100994,-121.81042963250196,MCTNet_400km2_California_North-1.tif,36
38.57576934100994,-121.6926604987539,MCTNet_400km2_California_North-1.tif,36
38.575679509481525,-121.73586946392004,MCTNet_400km2_California_North-1.tif,36
38.57558967795311,-121.77907842908618,MCTNet_400km2_California_North-1.tif,36
38.57558967795311,-121.66130929533811,MCTNet_400km2_California_North-1.tif,36
38.5754998464247,-121.70451826050427,MCTNet_400km2_California_North-1.tif,36
38.57541001489629,-121.74772722567042,MCTNet_400km2_California_North-1.tif,36
38.57532018336788,-121.79093619083656,MCTNet_400km2_California_North-1.tif,36
38.57532018336788,-121.67316705708849,MCTNet_400km2_California_North-1.tif,36
38.575230351839465,-121.71637602225465,MCTNet_400km2_California_North-1.tif,36
38.57514052031105,-121.7595849874208,MCTNet_400km2_California_North-1.tif,36
38.57505068878264,-121.80279395258694,MCTNet_400km2_California_North-1.tif,36
38.57505068878264,-121.68502481883887,MCTNet_400km2_California_North-1.tif,36
38.574960857254226,-121.72823378400503,MCTNet_400km2_California_North-1.tif,36
38.57487102572582,-121.77144274917117,MCTNet_400km2_California_North-1.tif,36
38.57487102572582,-121.6536736154231,MCTNet_400km2_California_North-1.tif,36
38.574781194197406,-121.69688258058925,MCTNet_400km2_California_North-1.tif,36
38.57469136266899,-121.7400915457554,MCTNet_400km2_California_North-1.tif,36
38.57460153114058,-121.78330051092155,MCTNet_400km2_California_North-1.tif,36
38.57460153114058,-121.66553137717348,MCTNet_400km2_California_North-1.tif,36
38.57451169961217,-121.70874034233962,MCTNet_400km2_California_North-1.tif,36
38.57442186808376,-121.75194930750578,MCTNet_400km2_California_North-1.tif,36
38.57433203655535,-121.79515827267193,MCTNet_400km2_California_North-1.tif,36
38.57433203655535,-121.67738913892386,MCTNet_400km2_California_North-1.tif,36
38.574242205026934,-121.72059810409,MCTNet_400km2_California_North-1.tif,36
38.57415237349852,-121.76380706925616,MCTNet_400km2_California_North-1.tif,36
38.57406254197011,-121.8070160344223,MCTNet_400km2_California_North-1.tif,36
38.57406254197011,-121.68924690067423,MCTNet_400km2_California_North-1.tif,36
38.573972710441694,-121.73245586584038,MCTNet_400km2_California_North-1.tif,36
38.57388287891329,-121.77566483100654,MCTNet_400km2_California_North-1.tif,36
38.57388287891329,-121.65789569725847,MCTNet_400km2_California_North-1.tif,36
38.573793047384875,-121.70110466242461,MCTNet_400km2_California_North-1.tif,36
38.57370321585646,-121.74431362759076,MCTNet_400km2_California_North-1.tif,36
38.57361338432805,-121.78752259275691,MCTNet_400km2_California_North-1.tif,36
38.57361338432805,-121.66975345900885,MCTNet_400km2_California_North-1.tif,36
38.573523552799635,-121.71296242417499,MCTNet_400km2_California_North-1.tif,36
38.57343372127122,-121.75617138934115,MCTNet_400km2_California_North-1.tif,36
38.573343889742816,-121.79938035450729,MCTNet_400km2_California_North-1.tif,36
38.573343889742816,-121.68161122075922,MCTNet_400km2_California_North-1.tif,36
38.5732540582144,-121.72482018592537,MCTNet_400km2_California_North-1.tif,36
38.57316422668599,-121.76802915109153,MCTNet_400km2_California_North-1.tif,36
38.573074395157576,-121.81123811625767,MCTNet_400km2_California_North-1.tif,36
38.573074395157576,-121.6934689825096,MCTNet_400km2_California_North-1.tif,36
38.57298456362916,-121.73667794767574,MCTNet_400km2_California_North-1.tif,36
38.57289473210076,-121.7798869128419,MCTNet_400km2_California_North-1.tif,36
38.57289473210076,-121.66211777909383,MCTNet_400km2_California_North-1.tif,36
38.57280490057234,-121.70532674425998,MCTNet_400km2_California_North-1.tif,36
38.57271506904393,-121.74853570942612,MCTNet_400km2_California_North-1.tif,36
38.57262523751552,-121.79174467459228,MCTNet_400km2_California_North-1.tif,36
38.57262523751552,-121.67397554084421,MCTNet_400km2_California_North-1.tif,36
38.572535405987104,-121.71718450601035,MCTNet_400km2_California_North-1.tif,36
38.57244557445869,-121.7603934711765,MCTNet_400km2_California_North-1.tif,36
38.572355742930284,-121.80360243634266,MCTNet_400km2_California_North-1.tif,36
38.572355742930284,-121.68583330259459,MCTNet_400km2_California_North-1.tif,36
38.57226591140187,-121.72904226776073,MCTNet_400km2_California_North-1.tif,36
38.57217607987346,-121.77225123292688,MCTNet_400km2_California_North-1.tif,36
38.57217607987346,-121.65448209917881,MCTNet_400km2_California_North-1.tif,36
38.572086248345045,-121.69769106434497,MCTNet_400km2_California_North-1.tif,36
38.57199641681663,-121.74090002951111,MCTNet_400km2_California_North-1.tif,36
38.571906585288225,-121.78410899467725,MCTNet_400km2_California_North-1.tif,36
38.571906585288225,-121.66633986092918,MCTNet_400km2_California_North-1.tif,36
38.57181675375981,-121.70954882609534,MCTNet_400km2_California_North-1.tif,36
38.5717269222314,-121.75275779126149,MCTNet_400km2_California_North-1.tif,36
38.571637090702986,-121.79596675642763,MCTNet_400km2_California_North-1.tif,36
38.571637090702986,-121.67819762267956,MCTNet_400km2_California_North-1.tif,36
38.57154725917457,-121.72140658784572,MCTNet_400km2_California_North-1.tif,36
38.57145742764616,-121.76461555301186,MCTNet_400km2_California_North-1.tif,36
38.57136759611775,-121.80782451817801,MCTNet_400km2_California_North-1.tif,36
38.57136759611775,-121.69005538442994,MCTNet_400km2_California_North-1.tif,36
38.57127776458934,-121.7332643495961,MCTNet_400km2_California_North-1.tif,36
38.571187933060926,-121.77647331476224,MCTNet_400km2_California_North-1.tif,36
38.571187933060926,-121.65870418101417,MCTNet_400km2_California_North-1.tif,36
38.57109810153251,-121.70191314618032,MCTNet_400km2_California_North-1.tif,36
38.5710082700041,-121.74512211134648,MCTNet_400km2_California_North-1.tif,36
38.570918438475694,-121.78833107651262,MCTNet_400km2_California_North-1.tif,36
38.570918438475694,-121.67056194276455,MCTNet_400km2_California_North-1.tif,36
38.57082860694728,-121.7137709079307,MCTNet_400km2_California_North-1.tif,36
38.57073877541887,-121.75697987309685,MCTNet_400km2_California_North-1.tif,36
38.570648943890454,-121.800188838263,MCTNet_400km2_California_North-1.tif,36
38.570648943890454,-121.68241970451493,MCTNet_400km2_California_North-1.tif,36
38.57055911236204,-121.72562866968107,MCTNet_400km2_California_North-1.tif,36
38.57046928083363,-121.76883763484723,MCTNet_400km2_California_North-1.tif,36
38.57037944930522,-121.81204660001337,MCTNet_400km2_California_North-1.tif,36
38.57037944930522,-121.6942774662653,MCTNet_400km2_California_North-1.tif,36
38.57028961777681,-121.73748643143145,MCTNet_400km2_California_North-1.tif,36
38.570199786248395,-121.78069539659761,MCTNet_400km2_California_North-1.tif,36
38.570199786248395,-121.66292626284954,MCTNet_400km2_California_North-1.tif,36
38.57010995471998,-121.70613522801568,MCTNet_400km2_California_North-1.tif,36
38.57002012319157,-121.74934419318183,MCTNet_400km2_California_North-1.tif,36
38.56993029166316,-121.79255315834799,MCTNet_400km2_California_North-1.tif,36
38.56993029166316,-121.67478402459992,MCTNet_400km2_California_North-1.tif,36
38.56984046013475,-121.71799298976606,MCTNet_400km2_California_North-1.tif,36
38.569750628606336,-121.7612019549322,MCTNet_400km2_California_North-1.tif,36
38.56966079707792,-121.80441092009836,MCTNet_400km2_California_North-1.tif,36
38.56966079707792,-121.6866417863503,MCTNet_400km2_California_North-1.tif,36
38.56957096554951,-121.72985075151644,MCTNet_400km2_California_North-1.tif,36
38.569481134021096,-121.77305971668258,MCTNet_400km2_California_North-1.tif,36
38.569481134021096,-121.65529058293451,MCTNet_400km2_California_North-1.tif,36
38.56939130249269,-121.69849954810067,MCTNet_400km2_California_North-1.tif,36
38.56930147096428,-121.74170851326681,MCTNet_400km2_California_North-1.tif,36
38.56921163943586,-121.78491747843296,MCTNet_400km2_California_North-1.tif,36
38.56921163943586,-121.66714834468489,MCTNet_400km2_California_North-1.tif,36
38.56912180790745,-121.71035730985105,MCTNet_400km2_California_North-1.tif,36
38.56903197637904,-121.75356627501719,MCTNet_400km2_California_North-1.tif,36
38.56894214485063,-121.79677524018334,MCTNet_400km2_California_North-1.tif,36
38.56894214485063,-121.67900610643527,MCTNet_400km2_California_North-1.tif,36
38.56885231332222,-121.72221507160143,MCTNet_400km2_California_North-1.tif,36
38.568762481793804,-121.76542403676757,MCTNet_400km2_California_North-1.tif,36
38.56867265026539,-121.80863300193371,MCTNet_400km2_California_North-1.tif,36
38.56867265026539,-121.69086386818566,MCTNet_400km2_California_North-1.tif,36
38.56858281873698,-121.7340728333518,MCTNet_400km2_California_North-1.tif,36
38.568492987208565,-121.77728179851795,MCTNet_400km2_California_North-1.tif,36
38.568492987208565,-121.65951266476988,MCTNet_400km2_California_North-1.tif,36
38.56840315568016,-121.70272162993604,MCTNet_400km2_California_North-1.tif,36
38.568313324151745,-121.74593059510218,MCTNet_400km2_California_North-1.tif,36
38.56822349262333,-121.78913956026832,MCTNet_400km2_California_North-1.tif,36
38.56822349262333,-121.67137042652026,MCTNet_400km2_California_North-1.tif,36
38.56813366109492,-121.71457939168641,MCTNet_400km2_California_North-1.tif,36
38.568043829566506,-121.75778835685256,MCTNet_400km2_California_North-1.tif,36
38.5679539980381,-121.8009973220187,MCTNet_400km2_California_North-1.tif,36
38.5679539980381,-121.68322818827063,MCTNet_400km2_California_North-1.tif,36
38.567864166509686,-121.72643715343679,MCTNet_400km2_California_North-1.tif,36
38.56777433498127,-121.76964611860294,MCTNet_400km2_California_North-1.tif,36
38.56768450345286,-121.81285508376908,MCTNet_400km2_California_North-1.tif,36
38.56768450345286,-121.69508595002101,MCTNet_400km2_California_North-1.tif,36
38.56759467192445,-121.73829491518717,MCTNet_400km2_California_North-1.tif,36
38.56750484039603,-121.78150388035331,MCTNet_400km2_California_North-1.tif,36
38.56750484039603,-121.66373474660524,MCTNet_400km2_California_North-1.tif,36
38.56741500886763,-121.70694371177139,MCTNet_400km2_California_North-1.tif,36
38.567325177339214,-121.75015267693755,MCTNet_400km2_California_North-1.tif,36
38.5672353458108,-121.79336164210369,MCTNet_400km2_California_North-1.tif,36
38.5672353458108,-121.67559250835562,MCTNet_400km2_California_North-1.tif,36
38.56714551428239,-121.71880147352176,MCTNet_400km2_California_North-1.tif,36
38.567055682753974,-121.76201043868792,MCTNet_400km2_California_North-1.tif,36
38.56696585122557,-121.80521940385407,MCTNet_400km2_California_North-1.tif,36
38.56696585122557,-121.687450270106,MCTNet_400km2_California_North-1.tif,36
38.566876019697155,-121.73065923527214,MCTNet_400km2_California_North-1.tif,36
38.56678618816874,-121.7738682004383,MCTNet_400km2_California_North-1.tif,36
38.56678618816874,-121.65609906669023,MCTNet_400km2_California_North-1.tif,36
38.56669635664033,-121.69930803185638,MCTNet_400km2_California_North-1.tif,36
38.566606525111915,-121.74251699702252,MCTNet_400km2_California_North-1.tif,36
38.5665166935835,-121.78572596218868,MCTNet_400km2_California_North-1.tif,36
38.5665166935835,-121.66795682844061,MCTNet_400km2_California_North-1.tif,36
38.566426862055096,-121.71116579360675,MCTNet_400km2_California_North-1.tif,36
38.56633703052668,-121.7543747587729,MCTNet_400km2_California_North-1.tif,36
38.56624719899827,-121.79758372393906,MCTNet_400km2_California_North-1.tif,36
38.56624719899827,-121.67981459019099,MCTNet_400km2_California_North-1.tif,36
38.566157367469856,-121.72302355535713,MCTNet_400km2_California_North-1.tif,36
38.56606753594144,-121.76623252052327,MCTNet_400km2_California_North-1.tif,36
38.56597770441304,-121.80944148568943,MCTNet_400km2_California_North-1.tif,36
38.56597770441304,-121.69167235194136,MCTNet_400km2_California_North-1.tif,36
38.56588787288462,-121.73488131710751,MCTNet_400km2_California_North-1.tif,36
